usage_id,session_id,player_id,ability_id,times_used,enemies_defeated,damage_dealt,minutes_equipped
790,128,1016,11,11,9,1100,41
791,128,1016,7,18,21,2628,8
792,129,1016,1,2,2,330,28
793,129,1016,11,8,10,1288,56
794,129,1016,2,6,5,690,75
795,129,1016,1,8,5,648,6
796,129,1016,6,16,22,2688,20
797,129,1016,2,3,2,333,21
798,130,1016,2,2,1,174,12
799,130,1016,6,18,13,1674,5
800,130,1016,4,11,13,1661,26
801,130,1016,6,12,13,1632,24
802,130,1016,1,13,13,1625,24
803,130,1016,1,2,2,284,23
804,130,1016,3,10,12,1490,23
805,130,1016,4,19,16,1957,18
806,131,1016,2,20,25,3000,11
807,131,1016,1,5,5,685,19
808,131,1016,9,18,18,2268,30
809,131,1016,1,17,18,2176,47
810,131,1016,1,1,1,159,55
811,131,1016,2,20,18,2200,21
812,131,1016,7,18,19,2322,13
813,132,1016,6,11,12,1452,42
814,132,1016,1,17,23,2788,9
815,132,1016,1,5,4,510,5
816,132,1016,1,16,13,1664,13
817,132,1016,1,13,17,2132,63
818,133,1016,2,20,28,3420,10
819,133,1016,1,7,9,1141,63
820,133,1016,10,3,3,417,82
821,133,1016,1,18,26,3150,54
822,134,1017,5,3,2,354,3
823,134,1017,10,17,13,1564,4
824,134,1017,7,18,19,2322,7
825,134,1017,1,8,10,1216,21
826,134,1017,10,18,26,3150,18
827,134,1017,3,4,5,712,21
828,135,1017,7,14,10,1302,11
829,135,1017,8,18,19,2358,33
830,135,1017,2,6,7,888,39
831,135,1017,3,12,12,1440,36
832,135,1017,12,11,11,1397,27
833,135,1017,7,14,20,2408,21
834,135,1017,6,19,23,2831,14
835,136,1017,2,15,17,2055,51
836,136,1017,1,2,1,232,77
837,136,1017,1,5,4,590,1
838,136,1017,2,8,7,856,41
839,136,1017,1,9,11,1350,66
840,136,1017,5,19,15,1881,13
841,137,1017,1,12,15,1848,32
842,137,1017,2,10,7,910,52
843,137,1017,5,7,10,1211,10
844,137,1017,7,16,13,1632,63
845,137,1017,9,19,14,1748,39
846,138,1017,8,11,11,1364,56
847,138,1017,3,4,5,712,30
848,138,1017,7,20,13,1620,82
849,138,1017,8,13,9,1118,40
850,139,1017,5,11,13,1584,8
851,139,1017,1,13,14,1781,20
852,139,1017,6,3,2,324,14
853,139,1017,2,13,10,1274,5
854,139,1017,2,16,20,2448,2
855,139,1017,5,9,6,810,13
856,139,1017,4,5,7,885,5
857,139,1017,3,7,8,994,13
858,140,1017,6,17,15,1887,32
859,140,1017,1,14,14,1694,88
860,140,1017,10,3,2,282,86
861,140,1017,3,12,12,1488,25
862,140,1017,2,20,27,3260,4
863,140,1017,7,6,6,744,79
864,140,1017,9,15,19,2385,19
865,140,1017,3,8,7,840,88
866,141,1017,1,2,1,222,10
867,141,1017,10,10,6,810,22
868,141,1017,6,4,3,476,29
869,141,1017,3,11,9,1166,14
870,142,1018,3,5,7,840,3
871,142,1018,2,17,12,1445,33
872,142,1018,1,10,8,1050,80
873,142,1018,2,15,20,2445,2
874,142,1018,1,9,12,1476,47
875,142,1018,10,1,1,117,50
876,142,1018,2,13,15,1885,13
877,142,1018,10,16,20,2496,69
878,143,1018,11,18,25,3078,2
879,143,1018,1,17,16,2023,22
880,143,1018,4,6,4,492,23
881,143,1018,6,12,16,1920,20
882,143,1018,2,17,16,1955,4
883,143,1018,6,13,8,1079,36
884,143,1018,11,8,6,792,22
885,143,1018,10,5,3,455,25
886,144,1018,6,14,13,1666,39
887,144,1018,2,18,14,1728,14
888,144,1018,6,19,23,2831,44
889,144,1018,8,5,4,595,34
890,144,1018,10,14,20,2492,10
891,145,1018,1,18,25,3096,16
892,145,1018,1,5,7,865,4
893,145,1018,7,14,15,1848,39
894,145,1018,3,9,7,891,25
895,145,1018,1,6,4,498,79
896,145,1018,6,20,25,3040,79
897,146,1018,2,16,12,1552,33
898,146,1018,10,16,22,2736,42
899,146,1018,2,13,15,1846,31
900,146,1018,1,7,6,756,3
901,147,1018,2,7,10,1232,7
902,147,1018,1,15,19,2370,16
903,147,1018,6,15,13,1665,14
904,147,1018,3,2,2,314,13
905,147,1018,7,13,17,2054,2
906,147,1018,5,15,17,2070,2
907,147,1018,10,8,9,1168,13
908,148,1018,4,2,1,208,10
909,148,1018,3,10,14,1790,10
910,148,1018,3,14,13,1638,20
911,148,1018,10,17,13,1666,15
912,148,1018,9,15,11,1365,17
913,148,1018,1,19,26,3211,18
914,148,1018,1,14,14,1694,15
915,149,1019,10,3,2,336,42
916,149,1019,6,6,8,1026,16
917,149,1019,1,15,20,2415,47
918,149,1019,1,13,18,2249,66
919,149,1019,6,6,6,768,71
920,150,1019,5,5,4,500,5
921,150,1019,1,2,2,266,10
922,150,1019,2,15,14,1740,6
923,150,1019,1,5,4,525,1
924,150,1019,6,9,6,729,15
925,150,1019,4,16,19,2384,1
926,151,1019,6,16,18,2208,53
927,151,1019,3,20,26,3120,1
928,151,1019,2,18,17,2070,72
929,151,1019,9,7,5,602,24
930,151,1019,1,12,8,1008,19
931,152,1019,9,10,10,1220,3
932,152,1019,1,14,11,1428,6
933,152,1019,6,20,27,3280,19
934,152,1019,8,6,6,828,19
935,152,1019,2,2,1,182,10
936,152,1019,2,13,9,1144,14
937,152,1019,9,3,2,351,16
938,152,1019,1,9,9,1098,17
939,153,1019,6,4,5,612,81
940,153,1019,5,3,3,423,78
941,153,1019,10,10,11,1340,78
942,153,1019,10,9,11,1323,74
943,153,1019,12,12,9,1152,79
944,154,1019,4,6,7,948,30
945,154,1019,7,7,4,560,16
946,154,1019,1,4,5,696,27
947,154,1019,8,14,15,1848,6
948,154,1019,2,18,24,2898,28
949,154,1019,1,7,9,1176,37
950,154,1019,2,3,2,357,39
951,155,1020,6,11,11,1430,47
952,155,1020,5,1,1,102,13
953,155,1020,2,11,15,1826,31
954,155,1020,10,2,2,324,9
955,156,1020,10,18,18,2196,30
956,156,1020,8,14,20,2450,4
957,156,1020,9,10,12,1520,21
958,156,1020,5,1,1,106,22
959,156,1020,8,12,8,1056,10
960,156,1020,2,1,1,123,25
961,156,1020,6,6,7,918,25
962,157,1020,7,9,9,1188,3
963,157,1020,4,8,8,1016,15
964,157,1020,9,10,8,1070,17
965,157,1020,2,4,4,508,26
966,157,1020,1,7,5,637,15
967,157,1020,4,16,19,2304,5
968,158,1020,2,11,8,1078,50
969,158,1020,10,17,23,2822,9
970,158,1020,1,2,2,276,25
971,158,1020,7,17,13,1598,1
972,158,1020,2,2,2,334,55
973,158,1020,6,3,3,366,30
974,158,1020,10,4,4,584,50
975,158,1020,6,10,6,820,37
976,159,1020,2,7,6,812,18
977,159,1020,5,15,20,2475,8
978,159,1020,2,6,5,690,8
979,159,1020,1,20,25,3020,33
980,159,1020,1,18,18,2232,36
981,160,1020,6,6,4,534,20
982,160,1020,6,11,13,1639,29
983,160,1020,1,1,1,140,44
984,160,1020,1,13,9,1118,6
985,160,1020,3,6,8,1020,39
986,160,1020,10,15,19,2370,23
987,161,1020,1,15,19,2280,9
988,161,1020,1,15,11,1380,30
989,161,1020,2,15,17,2100,15
990,161,1020,10,5,6,790,17
991,161,1020,10,13,11,1339,45
992,161,1020,10,11,16,1980,56
993,161,1020,10,15,17,2130,2
994,161,1020,1,4,4,496,31
995,162,1020,6,5,6,725,7
996,162,1020,3,4,4,484,36
997,162,1020,6,10,12,1480,30
998,162,1020,3,14,12,1540,16
999,162,1020,5,16,17,2064,5
1000,162,1020,2,19,21,2565,28
1001,163,1020,1,3,4,522,46
1002,163,1020,6,16,12,1504,38
1003,163,1020,6,11,13,1661,7
1004,163,1020,9,6,5,714,26
1005,163,1020,1,4,5,668,53
1006,164,1020,6,2,1,182,14
1007,164,1020,8,19,27,3344,41
1008,164,1020,8,5,6,820,10
1009,164,1020,3,10,10,1290,40
1010,164,1020,6,7,6,742,44
1011,164,1020,10,10,12,1520,51
1012,164,1020,10,10,11,1350,46
1013,165,1021,11,13,10,1248,38
1014,165,1021,1,18,12,1548,1
1015,165,1021,7,12,9,1128,37
1016,165,1021,10,8,9,1080,76
1017,165,1021,3,11,15,1881,49
1018,165,1021,3,14,17,2086,28
1019,165,1021,6,16,12,1552,25
1020,165,1021,5,12,13,1596,20
1021,166,1021,1,1,1,98,24
1022,166,1021,10,14,11,1358,3
1023,166,1021,1,14,16,1932,29
1024,166,1021,8,20,22,2680,20
1025,167,1021,5,15,16,1935,46
1026,167,1021,2,14,18,2198,1
1027,167,1021,6,8,11,1368,65
1028,167,1021,2,18,22,2754,47
1029,167,1021,1,2,2,304,62
1030,167,1021,7,4,5,616,62
1031,167,1021,11,3,2,294,68
1032,168,1021,1,20,15,1820,16
1033,168,1021,3,3,4,501,41
1034,168,1021,5,19,18,2261,40
1035,168,1021,1,11,13,1628,50
1036,168,1021,1,15,18,2175,31
1037,168,1021,6,11,12,1463,23
1038,168,1021,11,10,9,1170,11
1039,168,1021,1,20,29,3500,20
1040,169,1021,6,19,15,1919,74
1041,169,1021,1,10,14,1740,80
1042,169,1021,1,16,12,1440,17
1043,169,1021,4,9,8,1008,17
1044,170,1021,1,4,5,628,12
1045,170,1021,10,5,6,820,29
1046,170,1021,2,6,5,678,45
1047,170,1021,2,6,7,882,3
1048,170,1021,2,3,2,294,39
1049,170,1021,10,5,5,715,49
1050,171,1021,7,6,5,636,45
1051,171,1021,1,9,13,1584,15
1052,171,1021,1,15,16,1965,61
1053,171,1021,2,18,16,1962,49
1054,171,1021,6,13,15,1820,34
1055,171,1021,1,14,9,1134,37
1056,171,1021,10,15,16,1920,41
1057,172,1021,6,14,18,2212,9
1058,172,1021,2,9,6,828,9
1059,172,1021,6,13,15,1807,8
1060,172,1021,7,19,28,3382,7
1061,172,1021,5,6,6,720,18
1062,172,1021,1,1,1,88,1
1063,172,1021,3,17,13,1581,15
1064,172,1021,2,10,9,1120,7
1065,173,1022,6,7,9,1092,21
1066,173,1022,1,4,3,364,20
1067,173,1022,1,19,16,1957,4
1068,173,1022,7,9,8,1053,15
1069,173,1022,6,3,4,483,15
1070,173,1022,10,9,13,1602,14
1071,173,1022,6,11,10,1232,6
1072,173,1022,8,9,13,1611,2
1073,174,1022,2,9,7,918,57
1074,174,1022,1,7,9,1106,51
1075,174,1022,1,16,12,1488,19
1076,174,1022,5,14,12,1498,14
1077,175,1022,1,3,2,267,33
1078,175,1022,8,1,1,143,20
1079,175,1022,6,1,1,84,50
1080,175,1022,2,11,11,1430,1
1081,175,1022,4,16,18,2256,56
1082,175,1022,3,3,3,447,29
1083,176,1022,1,18,18,2250,43
1084,176,1022,6,13,9,1131,12
1085,176,1022,2,11,8,990,59
1086,176,1022,7,10,13,1620,26
1087,176,1022,1,2,2,258,25
1088,176,1022,2,13,10,1209,46
1089,176,1022,4,15,21,2610,25
1090,177,1022,7,19,17,2090,16
1091,177,1022,2,18,24,2916,10
1092,177,1022,4,15,10,1230,2
1093,177,1022,2,11,16,1980,2
1094,178,1022,3,18,14,1782,24
1095,178,1022,6,3,2,252,24
1096,178,1022,1,1,1,140,30
1097,178,1022,10,2,1,222,23
1098,178,1022,6,1,1,102,21
1099,178,1022,1,10,7,920,15
1100,178,1022,6,19,13,1672,27
1101,178,1022,8,4,4,572,20
1102,179,1023,2,13,13,1573,4
1103,179,1023,11,19,23,2831,5
1104,179,1023,2,7,10,1239,2
1105,179,1023,6,11,8,968,4
1106,179,1023,2,14,11,1414,23
1107,179,1023,2,6,6,816,8
1108,179,1023,10,2,1,194,4
1109,180,1023,10,3,2,240,1
1110,180,1023,1,3,4,510,42
1111,180,1023,6,10,11,1330,45
1112,180,1023,8,16,22,2688,9
1113,181,1023,5,14,12,1540,12
1114,181,1023,6,2,2,312,12
1115,181,1023,7,20,15,1820,20
1116,181,1023,2,1,1,151,16
1117,181,1023,1,17,13,1564,24
1118,181,1023,10,18,21,2592,15
1119,182,1023,1,5,6,835,31
1120,182,1023,4,6,8,990,3
1121,182,1023,1,12,11,1392,14
1122,182,1023,3,11,14,1738,30
1123,183,1023,10,6,5,600,26
1124,183,1023,1,17,13,1598,3
1125,183,1023,10,15,19,2325,19
1126,183,1023,2,7,10,1225,22
1127,184,1023,2,4,3,440,48
1128,184,1023,3,7,7,896,15
1129,184,1023,1,19,22,2698,4
1130,184,1023,10,5,4,535,40
1131,185,1023,1,7,9,1120,23
1132,185,1023,11,7,7,854,9
1133,185,1023,1,19,13,1653,18
1134,185,1023,1,15,17,2070,27
1135,185,1023,1,11,9,1188,19
1136,185,1023,6,20,16,2020,37
1137,186,1023,10,16,14,1712,38
1138,186,1023,3,15,14,1725,1
1139,186,1023,7,8,7,888,21
1140,186,1023,3,8,10,1240,10
1141,186,1023,10,1,1,133,3
1142,186,1023,1,16,23,2768,33
1143,186,1023,1,17,18,2210,31
1144,187,1023,2,18,26,3168,1
1145,187,1023,6,14,12,1498,5
1146,187,1023,2,8,10,1296,3
1147,187,1023,1,10,8,1000,23
1148,187,1023,3,19,27,3325,19
1149,187,1023,1,15,17,2085,25
1150,187,1023,1,13,11,1339,26
1151,188,1023,7,1,1,160,5
1152,188,1023,2,11,13,1617,3
1153,188,1023,2,9,12,1521,61
1154,188,1023,6,19,16,2014,51
1155,188,1023,6,20,20,2440,48
1156,188,1023,10,17,23,2822,24
1157,188,1023,10,4,4,516,24
1158,189,1024,1,18,25,3060,3
1159,189,1024,5,7,5,679,11
1160,189,1024,2,4,5,652,16
1161,189,1024,7,19,26,3211,7
1162,189,1024,7,8,8,968,12
1163,189,1024,10,17,23,2839,14
1164,190,1024,2,16,19,2304,17
1165,190,1024,9,16,22,2720,18
1166,190,1024,6,18,17,2106,15
1167,190,1024,6,3,2,312,15
1168,190,1024,1,13,11,1326,10
1169,190,1024,11,3,2,279,6
1170,191,1024,4,7,8,1022,21
1171,191,1024,1,14,19,2338,18
1172,191,1024,10,16,16,1984,14
1173,191,1024,3,1,1,117,7
1174,191,1024,1,8,9,1168,21
1175,192,1024,6,11,13,1562,57
1176,192,1024,3,19,15,1824,40
1177,192,1024,1,9,8,981,62
1178,192,1024,2,10,14,1780,7
1179,192,1024,1,10,11,1380,22
1180,192,1024,6,6,8,1026,37
1181,193,1024,1,4,2,340,21
1182,193,1024,6,15,14,1695,24
1183,193,1024,1,18,25,3060,3
1184,193,1024,6,12,9,1176,24
1185,193,1024,3,6,7,888,20
1186,194,1024,7,15,15,1800,5
1187,194,1024,1,18,21,2592,11
1188,194,1024,6,10,11,1400,10
1189,194,1024,11,19,26,3135,5
1190,194,1024,8,15,15,1845,4
1191,194,1024,7,2,1,194,18
1192,194,1024,1,1,1,131,8
1193,195,1024,1,7,8,1078,34
1194,195,1024,2,9,7,945,2
1195,195,1024,1,15,20,2490,43
1196,195,1024,11,17,18,2210,13
1197,195,1024,4,20,26,3140,33
1198,195,1024,10,12,13,1560,10
1199,196,1024,2,10,10,1240,45
1200,196,1024,2,15,18,2265,12
1201,196,1024,1,15,21,2610,54
1202,196,1024,8,10,8,1000,55
1203,196,1024,7,14,11,1358,12
1204,196,1024,1,10,11,1400,68
1205,196,1024,11,3,3,465,49
1206,197,1024,3,18,20,2502,12
1207,197,1024,5,5,4,525,3
1208,197,1024,9,10,12,1500,8
1209,197,1024,1,10,12,1540,5
1210,197,1024,4,15,13,1620,1
1211,197,1024,8,5,4,565,5
1212,198,1025,4,8,5,664,8
1213,198,1025,7,16,11,1408,39
1214,198,1025,7,19,22,2679,37
1215,198,1025,3,9,12,1440,44
1216,198,1025,3,4,4,508,33
1217,199,1025,1,2,1,196,41
1218,199,1025,3,5,5,625,21
1219,199,1025,1,12,13,1596,82
1220,199,1025,10,12,8,1032,38
1221,199,1025,2,3,3,435,25
1222,199,1025,7,6,8,1062,13
1223,200,1025,10,10,9,1140,24
1224,200,1025,1,19,19,2375,10
1225,200,1025,1,17,16,1972,24
1226,200,1025,8,14,14,1722,11
1227,200,1025,1,5,6,720,15
1228,200,1025,9,18,23,2844,34
1229,201,1025,7,4,4,532,59
1230,201,1025,10,4,3,384,3
1231,201,1025,3,10,14,1680,47
1232,201,1025,1,15,19,2340,67
1233,201,1025,7,11,9,1122,39
1234,201,1025,1,4,3,432,17
1235,201,1025,10,5,7,840,30
1236,201,1025,2,7,5,672,11
1237,202,1025,8,14,9,1190,7
1238,202,1025,1,17,21,2635,2
1239,202,1025,3,9,6,765,3
1240,202,1025,2,1,1,176,4
1241,203,1025,6,7,6,721,22
1242,203,1025,2,3,2,294,28
1243,203,1025,7,9,11,1386,12
1244,203,1025,2,17,25,3043,24
1245,203,1025,6,17,21,2584,3
1246,204,1025,1,7,6,812,22
1247,204,1025,10,18,12,1440,13
1248,204,1025,10,17,24,2890,61
1249,204,1025,2,19,16,1957,57
1250,204,1025,6,4,3,412,46
1251,204,1025,11,14,12,1498,66
1252,204,1025,2,4,5,708,41
1253,204,1025,1,4,4,584,18
1254,205,1025,5,2,1,180,21
1255,205,1025,4,13,12,1508,30
1256,205,1025,6,10,13,1670,54
1257,205,1025,3,18,19,2376,19
1258,205,1025,11,14,12,1456,55
1259,205,1025,1,16,22,2656,24
1260,206,1025,6,13,14,1768,3
1261,206,1025,1,13,14,1703,4
1262,206,1025,7,6,4,528,12
1263,206,1025,11,11,9,1155,13
1264,206,1025,1,14,20,2408,16
1265,206,1025,2,19,24,2945,9
1266,206,1025,7,13,13,1625,16
1267,207,1026,1,15,11,1395,16
1268,207,1026,2,16,14,1744,18
1269,207,1026,1,2,1,176,64
1270,207,1026,6,6,6,768,42
1271,207,1026,1,20,26,3180,13
1272,207,1026,7,17,25,3026,64
1273,208,1026,6,16,19,2304,34
1274,208,1026,5,18,22,2682,3
1275,208,1026,11,2,2,270,16
1276,208,1026,2,11,11,1408,57
1277,208,1026,3,2,1,204,72
1278,208,1026,6,10,14,1700,22
1279,209,1026,7,16,23,2832,15
1280,209,1026,5,16,21,2624,70
1281,209,1026,6,16,20,2416,21
1282,209,1026,4,13,12,1469,64
1283,209,1026,6,13,17,2054,46
1284,209,1026,7,10,10,1210,8
1285,210,1026,9,12,17,2088,75
1286,210,1026,1,11,11,1408,13
1287,210,1026,3,12,13,1584,45
1288,210,1026,1,8,7,888,31
1289,210,1026,6,19,14,1710,89
1290,211,1026,1,18,18,2178,3
1291,211,1026,3,14,17,2128,33
1292,211,1026,10,9,6,738,45
1293,211,1026,3,1,1,120,25
1294,211,1026,5,11,14,1683,7
1295,211,1026,8,4,5,672,44
1296,212,1026,8,11,9,1111,40
1297,212,1026,2,14,12,1470,32
1298,212,1026,6,3,3,444,14
1299,212,1026,2,2,1,236,37
1300,212,1026,3,8,10,1272,48
1301,212,1026,11,19,14,1748,38
1302,212,1026,2,3,3,456,52
1303,212,1026,5,14,12,1484,23
1304,213,1026,4,10,11,1350,22
1305,213,1026,5,7,7,931,13
1306,213,1026,2,17,19,2346,22
1307,213,1026,7,6,4,492,21
1308,213,1026,7,6,7,918,16
1309,213,1026,1,15,14,1710,21
1310,214,1026,5,12,13,1668,19
1311,214,1026,2,10,11,1350,53
1312,214,1026,2,3,4,483,27
1313,214,1026,10,9,8,1044,21
1314,215,1026,1,7,4,581,16
1315,215,1026,8,10,11,1390,32
1316,215,1026,5,14,15,1876,42
1317,215,1026,10,7,5,700,18
1318,215,1026,1,9,8,1035,43
1319,216,1026,11,16,24,2880,2
1320,216,1026,1,3,3,360,20
1321,216,1026,10,14,14,1764,6
1322,216,1026,3,5,4,550,8
1323,217,1027,6,19,28,3401,68
1324,217,1027,2,3,2,330,77
1325,217,1027,1,11,11,1342,75
1326,217,1027,7,8,8,1072,28
1327,217,1027,1,6,5,642,36
1328,217,1027,3,9,11,1395,8
1329,217,1027,4,12,16,2028,15
1330,217,1027,2,14,16,1960,32
1331,218,1027,7,10,6,820,3
1332,218,1027,9,2,2,336,16
1333,218,1027,2,13,12,1547,24
1334,218,1027,10,4,4,592,16
1335,218,1027,10,13,8,1053,26
1336,218,1027,10,9,8,1062,6
1337,218,1027,10,8,7,944,14
1338,219,1027,10,14,9,1176,18
1339,219,1027,10,16,18,2240,27
1340,219,1027,10,11,15,1881,28
1341,219,1027,10,4,3,400,17
1342,219,1027,4,12,13,1596,21
1343,219,1027,3,1,1,177,4
1344,220,1027,8,5,3,400,26
1345,220,1027,1,10,10,1200,37
1346,220,1027,1,6,5,666,34
1347,220,1027,7,5,6,780,27
1348,220,1027,8,11,12,1507,31
1349,220,1027,10,5,4,565,12
1350,220,1027,6,11,10,1276,13
1351,221,1027,3,13,16,1989,29
1352,221,1027,1,1,1,151,30
1353,221,1027,10,15,13,1575,34
1354,221,1027,7,6,4,516,52
1355,221,1027,6,20,18,2260,20
1356,222,1027,1,17,19,2295,50
1357,222,1027,10,15,20,2490,32
1358,222,1027,1,7,6,728,61
1359,222,1027,10,9,8,1044,48
1360,222,1027,4,5,5,675,55
1361,222,1027,1,7,6,812,47
1362,222,1027,6,14,12,1442,27
1363,222,1027,8,1,1,117,17
1364,223,1027,6,15,11,1350,2
1365,223,1027,3,11,15,1848,51
1366,223,1027,6,13,18,2210,55
1367,223,1027,7,9,6,801,13
1368,223,1027,5,2,2,244,31
1369,223,1027,3,12,15,1884,6
1370,224,1027,2,13,17,2145,24
1371,224,1027,1,18,12,1530,38
1372,224,1027,1,6,7,864,32
1373,224,1027,10,15,12,1440,6
1374,224,1027,2,17,19,2295,10
1375,224,1027,2,11,7,935,9
1376,224,1027,4,9,13,1575,24
1377,224,1027,10,10,9,1130,40
1378,225,1027,3,6,6,720,48
1379,225,1027,12,5,6,755,43
1380,225,1027,6,15,10,1290,13
1381,225,1027,1,8,6,824,3
1382,225,1027,3,6,8,1020,30
1383,225,1027,3,16,11,1360,29
1384,226,1027,4,5,3,475,45
1385,226,1027,1,10,8,1030,22
1386,226,1027,7,9,11,1368,85
1387,226,1027,6,19,12,1520,68
1388,226,1027,7,6,6,798,10
1389,226,1027,2,16,22,2656,13
1390,226,1027,10,1,1,116,16
1391,227,1028,1,3,3,414,85
1392,227,1028,3,9,11,1404,85
1393,227,1028,1,2,2,326,80
1394,227,1028,11,11,15,1903,73
1395,227,1028,1,2,2,324,37
1396,227,1028,2,2,2,350,10
1397,228,1028,2,8,11,1424,56
1398,228,1028,3,1,1,106,11
1399,228,1028,2,13,12,1508,42
1400,228,1028,7,5,3,475,20
1401,228,1028,4,14,20,2436,52
1402,228,1028,10,20,16,1920,23
1403,228,1028,6,12,14,1740,13
1404,229,1028,2,20,22,2680,12
1405,229,1028,7,12,15,1896,24
1406,229,1028,3,14,10,1274,6
1407,229,1028,4,15,20,2490,29
1408,229,1028,6,5,5,715,68
1409,229,1028,6,17,12,1530,38
1410,229,1028,3,3,3,423,39
1411,230,1028,9,17,18,2278,10
1412,230,1028,5,18,13,1602,30
1413,230,1028,1,4,4,580,14
1414,230,1028,3,15,20,2460,24
1415,230,1028,5,9,9,1125,9
1416,230,1028,6,17,11,1394,4
1417,231,1028,9,2,1,180,54
1418,231,1028,10,10,10,1200,59
1419,231,1028,7,15,19,2385,34
1420,231,1028,2,6,5,642,24
1421,231,1028,1,20,18,2260,14
1422,232,1028,3,1,1,101,62
1423,232,1028,3,13,17,2132,78
1424,232,1028,7,10,13,1590,79
1425,232,1028,2,13,12,1534,12
1426,233,1028,1,1,1,169,13
1427,233,1028,10,7,8,987,10
1428,233,1028,6,14,18,2240,13
1429,233,1028,1,15,12,1470,31
1430,233,1028,3,4,3,404,10
1431,234,1028,1,15,19,2310,32
1432,234,1028,1,19,20,2470,7
1433,234,1028,2,4,5,640,56
1434,234,1028,11,16,23,2784,71
1435,234,1028,12,2,2,284,52
1436,234,1028,4,19,27,3268,63
1437,234,1028,2,2,2,294,3
1438,235,1028,1,14,16,1960,15
1439,235,1028,4,12,13,1644,56
1440,235,1028,1,10,14,1720,25
1441,235,1028,3,15,13,1635,65
1442,235,1028,1,11,14,1727,85
1443,235,1028,3,10,14,1720,50
1444,235,1028,11,12,14,1680,21
1445,235,1028,6,10,14,1680,12
1446,236,1029,6,4,4,532,32
1447,236,1029,2,7,8,1057,4
1448,236,1029,12,12,11,1356,23
1449,236,1029,6,6,7,864,3
1450,236,1029,8,11,12,1485,8
1451,237,1029,2,9,9,1107,23
1452,237,1029,7,18,17,2052,10
1453,237,1029,10,17,22,2669,43
1454,237,1029,1,2,2,272,30
1455,237,1029,11,4,3,372,40
1456,237,1029,6,4,5,604,3
1457,237,1029,4,6,8,960,8
1458,237,1029,10,12,10,1200,19
1459,238,1029,7,4,3,396,47
1460,238,1029,2,5,3,475,26
1461,238,1029,3,14,20,2492,1
1462,238,1029,2,16,16,1968,37
1463,238,1029,4,3,2,342,48
1464,238,1029,7,14,14,1764,32
1465,238,1029,1,17,18,2261,30
1466,239,1029,10,17,23,2839,47
1467,239,1029,10,15,12,1470,2
1468,239,1029,7,17,12,1496,11
1469,239,1029,2,13,19,2314,22
1470,239,1029,3,13,19,2301,5
1471,239,1029,6,5,6,765,8
1472,239,1029,11,17,16,1989,54
1473,240,1029,10,1,1,115,68
1474,240,1029,6,5,7,845,52
1475,240,1029,3,7,8,1043,80
1476,240,1029,8,15,21,2535,45
1477,240,1029,10,13,19,2327,26
1478,240,1029,10,3,2,252,69
1479,241,1029,5,18,17,2088,28
1480,241,1029,1,18,17,2142,44
1481,241,1029,7,6,4,492,4
1482,241,1029,10,18,23,2790,34
1483,241,1029,2,10,14,1720,55
1484,242,1029,9,9,12,1440,17
1485,242,1029,2,2,2,352,21
1486,242,1029,10,15,14,1770,19
1487,242,1029,7,15,15,1845,8
1488,243,1029,10,8,8,992,39
1489,243,1029,2,19,26,3154,18
1490,243,1029,7,17,24,2958,32
1491,243,1029,1,17,21,2618,25
1492,243,1029,9,12,13,1656,13
1493,243,1029,1,14,15,1848,11
1494,243,1029,1,14,11,1344,61
1495,243,1029,1,3,3,381,87
1496,244,1029,5,13,12,1469,64
1497,244,1029,6,15,21,2520,63
1498,244,1029,7,14,11,1400,19
1499,244,1029,4,16,22,2736,59
1500,244,1029,1,17,20,2499,16
1501,244,1029,6,15,17,2100,5
1502,244,1029,7,18,19,2286,16
1503,244,1029,6,14,10,1316,16
1504,245,1030,1,12,11,1428,24
1505,245,1030,2,16,11,1328,51
1506,245,1030,1,19,21,2527,4
1507,245,1030,10,10,9,1160,14
1508,245,1030,1,16,10,1280,8
1509,245,1030,5,3,2,255,27
1510,245,1030,3,10,12,1520,29
1511,245,1030,10,13,15,1820,47
1512,246,1030,6,15,20,2475,15
1513,246,1030,1,11,8,1001,26
1514,246,1030,6,20,22,2640,13
1515,246,1030,2,13,13,1599,18
1516,246,1030,1,15,21,2610,9
1517,246,1030,6,6,8,1020,1
1518,246,1030,6,10,12,1510,21
1519,246,1030,1,18,13,1620,7
1520,247,1030,11,17,14,1768,61
1521,247,1030,4,1,1,95,69
1522,247,1030,1,1,1,115,27
1523,247,1030,2,19,21,2584,11
1524,248,1030,3,2,2,284,3
1525,248,1030,2,6,6,798,4
1526,248,1030,10,11,11,1408,33
1527,248,1030,1,4,4,596,22
1528,248,1030,2,6,5,672,12
1529,248,1030,1,14,19,2324,22
1530,249,1030,7,10,10,1290,7
1531,249,1030,2,14,14,1694,17
1532,249,1030,2,4,2,344,13
1533,249,1030,2,20,25,3100,16
1534,250,1030,11,9,6,783,41
1535,250,1030,3,14,10,1232,62
1536,250,1030,1,8,5,656,35
1537,250,1030,5,19,26,3154,13
1538,250,1030,2,18,24,2934,17
1539,250,1030,2,14,15,1918,11
1540,250,1030,10,17,15,1802,19
1541,251,1030,5,14,17,2114,58
1542,251,1030,1,15,19,2385,38
1543,251,1030,6,6,4,480,8
1544,251,1030,10,16,15,1824,77
1545,251,1030,2,13,13,1612,81
1546,252,1030,1,18,22,2736,9
1547,252,1030,2,13,18,2197,16
1548,252,1030,9,18,17,2070,56
