session_id,player_id,session_date,session_minutes,world_reached
3346,1416,2026-02-28,18,1
3347,1416,2026-01-12,81,4
3348,1416,2026-04-10,16,1
3349,1416,2026-01-28,42,1
3350,1416,2026-04-20,49,4
3351,1416,2026-02-02,19,1
3352,1417,2026-02-26,43,3
3353,1417,2026-04-15,32,3
3354,1417,2026-06-04,84,4
3355,1417,2026-04-04,71,3
3356,1417,2026-04-19,80,4
3357,1417,2026-05-04,76,4
3358,1417,2026-05-04,45,2
3359,1417,2026-04-23,77,4
3360,1417,2026-04-20,83,6
3361,1418,2026-03-05,72,5
3362,1418,2026-03-23,81,5
3363,1418,2026-04-04,27,2
3364,1418,2026-04-19,23,1
3365,1418,2026-03-23,27,1
3366,1418,2026-03-25,33,3
3367,1419,2026-04-30,68,4
3368,1419,2026-02-22,25,1
3369,1419,2026-04-02,55,2
3370,1419,2026-02-25,37,1
3371,1419,2026-06-08,70,4
3372,1419,2026-03-16,78,5
3373,1419,2026-06-03,81,6
3374,1419,2026-02-25,53,3
3375,1419,2026-04-02,52,3
3376,1419,2026-06-08,89,4
3377,1420,2026-05-13,65,4
3378,1420,2026-04-27,37,3
3379,1420,2026-04-30,55,3
3380,1420,2026-05-20,59,2
3381,1420,2026-02-26,31,1
3382,1420,2026-01-27,78,5
3383,1421,2026-06-21,42,2
3384,1421,2026-05-02,28,1
3385,1421,2026-03-26,53,4
3386,1421,2026-05-23,68,3
3387,1421,2026-04-19,38,2
3388,1421,2026-04-03,55,2
3389,1422,2026-03-05,34,2
3390,1422,2026-06-15,15,1
3391,1422,2026-03-31,47,4
3392,1422,2026-04-23,35,1
3393,1422,2026-05-08,51,3
3394,1422,2026-06-04,21,2
3395,1422,2026-03-31,72,4
3396,1422,2026-02-21,82,4
3397,1422,2026-03-27,49,3
3398,1423,2026-06-01,42,2
3399,1423,2026-03-16,40,3
3400,1423,2026-02-21,60,5
3401,1423,2026-05-23,72,5
3402,1423,2026-05-20,28,1
3403,1423,2026-04-08,51,4
3404,1423,2026-05-26,87,4
3405,1423,2026-04-21,41,3
3406,1424,2026-06-07,54,4
3407,1424,2026-04-07,62,4
3408,1424,2026-04-22,53,3
3409,1424,2026-03-25,86,5
3410,1424,2026-04-27,33,1
3411,1424,2026-07-09,73,4
3412,1424,2026-07-12,70,3
3413,1424,2026-05-26,42,3
3414,1424,2026-06-04,16,2
3415,1424,2026-06-21,66,4
3416,1425,2026-04-28,70,3
3417,1425,2026-04-26,40,1
3418,1425,2026-01-13,83,4
3419,1425,2026-05-06,38,3
3420,1425,2026-02-06,28,1
3421,1425,2026-03-25,34,3
3422,1426,2026-02-17,28,1
3423,1426,2026-03-15,69,4
3424,1426,2026-03-31,83,5
3425,1426,2026-02-08,65,5
3426,1426,2026-04-09,44,2
3427,1426,2026-05-02,79,6
3428,1426,2026-05-03,19,1
3429,1427,2026-06-17,89,6
3430,1427,2026-05-10,23,2
3431,1427,2026-04-04,62,3
3432,1427,2026-06-07,84,5
3433,1427,2026-03-24,36,3
3434,1427,2026-05-26,39,1
3435,1427,2026-03-30,63,3
3436,1427,2026-04-05,51,3
3437,1427,2026-05-07,16,2
3438,1427,2026-05-26,38,1
3439,1428,2026-05-22,53,4
3440,1428,2026-03-26,55,2
3441,1428,2026-03-27,41,1
3442,1428,2026-07-03,57,3
3443,1428,2026-05-19,67,5
3444,1428,2026-04-09,31,3
3445,1429,2026-04-13,86,4
3446,1429,2026-06-19,85,6
3447,1429,2026-05-09,47,2
3448,1429,2026-07-02,33,3
3449,1429,2026-03-26,42,1
3450,1429,2026-07-09,74,5
3451,1429,2026-07-05,90,6
3452,1430,2026-05-11,85,5
3453,1430,2026-04-01,54,2
3454,1430,2026-04-17,49,2
3455,1430,2026-06-06,78,6
3456,1430,2026-03-24,19,1
3457,1430,2026-04-20,21,1
3458,1430,2026-04-07,20,1
3459,1430,2026-06-17,74,3
3460,1431,2026-05-03,60,5
3461,1431,2026-06-11,68,5
3462,1431,2026-06-12,42,3
3463,1431,2026-04-08,24,2
3464,1431,2026-04-21,83,5
3465,1431,2026-03-01,60,5
3466,1431,2026-05-18,51,3
3467,1431,2026-03-05,56,4
3468,1431,2026-05-07,78,4
3469,1431,2026-06-03,58,4
3470,1432,2026-07-09,80,5
3471,1432,2026-06-17,42,1
3472,1432,2026-06-18,53,2
3473,1432,2026-07-04,48,4
3474,1432,2026-05-21,79,6
3475,1432,2026-05-31,61,5
3476,1432,2026-06-05,15,2
3477,1432,2026-05-29,42,2
3478,1432,2026-06-12,15,1
3479,1433,2026-06-12,18,1
3480,1433,2026-03-16,15,1
3481,1433,2026-05-20,32,3
3482,1433,2026-03-19,89,4
3483,1433,2026-05-02,62,3
3484,1433,2026-05-07,48,3
3485,1433,2026-03-10,35,2
3486,1434,2026-06-19,25,2
3487,1434,2026-03-28,70,4
3488,1434,2026-06-14,36,3
3489,1434,2026-05-06,55,4
3490,1434,2026-06-25,20,2
3491,1434,2026-03-10,34,2
3492,1434,2026-05-25,20,1
3493,1435,2026-02-18,29,2
3494,1435,2026-04-24,19,2
3495,1435,2026-03-26,78,6
3496,1435,2026-03-02,56,2
3497,1435,2026-02-05,50,4
3498,1435,2026-02-15,78,4
3499,1435,2026-03-31,42,3
3500,1435,2026-03-01,32,3
3501,1435,2026-05-20,50,2
3502,1435,2026-02-26,85,6
3503,1436,2026-03-10,26,2
3504,1436,2026-05-16,79,4
3505,1436,2026-03-12,81,5
3506,1436,2026-05-05,61,3
3507,1436,2026-04-24,29,1
3508,1436,2026-06-06,67,4
3509,1436,2026-06-11,89,4
3510,1436,2026-06-20,35,1
3511,1437,2026-04-09,81,6
3512,1437,2026-03-30,32,3
3513,1437,2026-03-31,16,1
3514,1437,2026-04-11,63,4
3515,1437,2026-03-30,29,1
3516,1437,2026-04-20,34,1
3517,1437,2026-04-16,77,4
3518,1437,2026-05-18,56,3
3519,1437,2026-03-21,29,1
3520,1437,2026-02-25,59,3
3521,1438,2026-01-24,22,1
3522,1438,2026-04-03,20,1
3523,1438,2026-03-09,52,4
3524,1438,2026-04-11,57,3
3525,1438,2026-02-01,45,3
3526,1438,2026-03-13,65,5
3527,1438,2026-01-18,57,3
3528,1438,2026-02-22,46,4
3529,1438,2026-01-21,81,5
3530,1438,2026-04-28,68,3
3531,1439,2026-03-22,19,1
3532,1439,2026-07-03,38,2
3533,1439,2026-05-13,76,4
3534,1439,2026-03-16,86,4
3535,1439,2026-03-11,28,1
3536,1439,2026-05-18,24,2
3537,1440,2026-06-09,87,5
3538,1440,2026-07-01,19,1
3539,1440,2026-04-23,34,2
3540,1440,2026-04-25,45,3
3541,1440,2026-04-10,63,3
3542,1440,2026-06-27,34,1
3543,1440,2026-05-27,26,1
3544,1440,2026-04-03,17,1
3545,1440,2026-06-12,48,2
3546,1441,2026-05-17,89,5
3547,1441,2026-02-23,88,5
3548,1441,2026-03-02,76,5
3549,1441,2026-02-10,15,2
3550,1441,2026-02-06,52,2
3551,1441,2026-05-01,45,4
3552,1441,2026-03-07,39,3
3553,1441,2026-03-30,59,4
3554,1441,2026-03-03,27,1
3555,1442,2026-03-04,62,3
3556,1442,2026-05-20,37,2
3557,1442,2026-04-12,44,2
3558,1442,2026-04-02,17,1
3559,1442,2026-03-18,76,6
3560,1442,2026-04-02,84,5
3561,1442,2026-02-02,70,4
3562,1442,2026-03-02,69,5
3563,1442,2026-03-24,22,2
3564,1443,2026-04-10,80,5
3565,1443,2026-03-13,18,1
3566,1443,2026-02-18,23,2
3567,1443,2026-03-11,60,3
3568,1443,2026-05-24,78,4
3569,1443,2026-06-11,72,4
3570,1443,2026-04-11,65,3
3571,1444,2026-03-18,45,4
3572,1444,2026-03-16,77,4
3573,1444,2026-06-02,61,4
3574,1444,2026-04-09,71,4
3575,1444,2026-04-08,43,3
3576,1444,2026-04-26,82,6
3577,1444,2026-05-10,69,4
3578,1445,2026-06-23,34,3
3579,1445,2026-05-31,24,1
3580,1445,2026-03-19,45,3
3581,1445,2026-03-27,81,5
3582,1445,2026-03-25,75,4
3583,1445,2026-06-22,21,1
3584,1445,2026-05-17,68,4
3585,1445,2026-04-23,43,1
3586,1445,2026-06-25,87,5
3587,1446,2026-03-02,22,2
3588,1446,2026-03-22,21,2
3589,1446,2026-05-24,80,5
3590,1446,2026-04-13,43,2
3591,1446,2026-06-13,59,3
3592,1446,2026-04-08,82,6
3593,1447,2026-05-25,29,1
3594,1447,2026-06-04,34,3
3595,1447,2026-06-27,32,1
3596,1447,2026-05-16,48,2
3597,1447,2026-04-11,60,4
3598,1447,2026-06-30,49,3
3599,1447,2026-05-26,34,2
3600,1447,2026-06-22,87,6
3601,1447,2026-04-25,85,6
3602,1448,2026-05-22,86,6
3603,1448,2026-04-25,60,5
3604,1448,2026-05-04,58,2
3605,1448,2026-04-01,72,3
3606,1448,2026-05-25,44,1
3607,1448,2026-03-29,79,4
3608,1448,2026-03-23,41,3
3609,1448,2026-04-06,66,4
3610,1449,2026-02-08,54,3
3611,1449,2026-05-09,31,1
3612,1449,2026-05-08,81,6
3613,1449,2026-03-15,60,3
3614,1449,2026-03-17,64,3
3615,1449,2026-05-20,75,6
3616,1450,2026-05-26,29,1
3617,1450,2026-05-30,81,4
3618,1450,2026-03-14,37,2
3619,1450,2026-03-06,20,1
3620,1450,2026-05-27,65,5
3621,1450,2026-03-30,81,4
3622,1450,2026-03-31,86,5
3623,1451,2026-02-17,90,6
3624,1451,2026-02-25,17,2
3625,1451,2026-06-02,58,3
3626,1451,2026-03-10,83,4
3627,1451,2026-03-16,77,4
3628,1451,2026-03-07,43,3
3629,1451,2026-03-10,44,2
3630,1451,2026-06-17,41,3
3631,1452,2026-04-25,21,1
3632,1452,2026-04-16,85,5
3633,1452,2026-04-30,48,3
3634,1452,2026-04-18,87,5
3635,1452,2026-04-01,37,1
3636,1452,2026-05-18,65,5
3637,1452,2026-04-16,77,6
3638,1453,2026-02-27,28,2
3639,1453,2026-02-12,36,1
3640,1453,2026-04-14,84,4
3641,1453,2026-05-05,89,6
3642,1453,2026-04-14,69,4
3643,1453,2026-02-18,48,3
3644,1453,2026-04-17,44,3
3645,1453,2026-03-31,79,4
3646,1453,2026-03-26,61,4
3647,1454,2026-04-01,34,2
3648,1454,2026-04-06,64,4
3649,1454,2026-04-10,29,2
3650,1454,2026-02-02,57,3
3651,1454,2026-04-06,36,3
3652,1454,2026-03-28,71,3
3653,1454,2026-01-20,16,2
3654,1454,2026-04-08,76,5
3655,1454,2026-03-10,61,3
3656,1454,2026-05-12,45,2
3657,1455,2026-03-23,50,3
3658,1455,2026-01-29,49,3
3659,1455,2026-02-08,64,4
3660,1455,2026-02-25,81,5
3661,1455,2026-04-15,71,3
3662,1455,2026-05-18,80,5
3663,1456,2026-05-14,38,2
3664,1456,2026-06-10,75,5
3665,1456,2026-05-01,65,5
3666,1456,2026-06-08,71,4
3667,1456,2026-06-02,19,1
3668,1456,2026-06-19,23,1
3669,1456,2026-04-21,54,3
3670,1456,2026-05-21,89,4
3671,1457,2026-05-17,39,2
3672,1457,2026-03-31,72,3
3673,1457,2026-05-12,72,5
3674,1457,2026-03-01,38,2
3675,1457,2026-04-18,45,2
3676,1457,2026-03-07,79,5
3677,1458,2026-04-19,59,4
3678,1458,2026-04-20,85,4
3679,1458,2026-04-28,38,3
3680,1458,2026-01-22,47,2
3681,1458,2026-03-05,20,1
3682,1458,2026-03-06,78,6
3683,1458,2026-04-29,75,5
3684,1458,2026-02-21,22,1
3685,1458,2026-01-04,38,2
3686,1459,2026-06-06,51,4
3687,1459,2026-06-20,35,2
3688,1459,2026-04-11,64,4
3689,1459,2026-07-21,90,6
3690,1459,2026-06-09,20,1
3691,1459,2026-04-28,45,4
3692,1459,2026-07-15,89,4
3693,1459,2026-06-05,23,1
3694,1459,2026-04-20,33,1
3695,1460,2026-03-17,87,6
3696,1460,2026-03-02,24,1
3697,1460,2026-05-28,38,1
3698,1460,2026-05-28,29,1
3699,1460,2026-03-12,42,2
3700,1460,2026-02-10,59,3
3701,1460,2026-03-27,89,6
3702,1460,2026-02-16,63,5
3703,1460,2026-03-06,46,4
3704,1460,2026-05-26,40,1
3705,1461,2026-04-22,66,5
3706,1461,2026-06-28,85,4
3707,1461,2026-04-19,53,4
3708,1461,2026-05-09,75,4
3709,1461,2026-06-24,44,3
3710,1461,2026-07-11,21,1
3711,1461,2026-07-28,88,6
3712,1461,2026-04-06,50,4
3713,1461,2026-05-05,43,3
3714,1461,2026-05-05,68,4
3715,1462,2026-02-02,88,4
3716,1462,2026-02-08,18,1
3717,1462,2026-03-05,48,2
3718,1462,2026-01-12,25,2
3719,1462,2026-01-31,65,5
3720,1462,2026-05-03,72,3
3721,1462,2026-02-09,27,1
3722,1463,2026-04-09,59,4
3723,1463,2026-04-18,29,1
3724,1463,2026-05-05,37,2
3725,1463,2026-05-18,45,3
3726,1463,2026-02-28,59,3
3727,1463,2026-03-18,71,3
3728,1464,2026-05-06,61,3
3729,1464,2026-05-26,26,2
3730,1464,2026-05-20,81,6
3731,1464,2026-03-31,48,3
3732,1464,2026-03-23,66,3
3733,1464,2026-04-04,28,1
3734,1465,2026-01-27,15,1
3735,1465,2026-01-29,25,2
3736,1465,2026-03-02,29,2
3737,1465,2026-04-02,19,1
3738,1465,2026-03-21,62,5
3739,1465,2026-03-01,74,4
3740,1465,2026-03-20,63,4
3741,1465,2026-04-06,26,1
3742,1465,2026-04-25,21,1
3743,1466,2026-06-26,42,1
3744,1466,2026-05-04,71,5
3745,1466,2026-04-20,57,4
3746,1466,2026-04-11,28,2
3747,1466,2026-04-03,78,4
3748,1466,2026-07-02,87,4
3749,1466,2026-04-11,81,6
3750,1466,2026-04-19,85,6
3751,1466,2026-04-15,85,5
3752,1467,2026-05-27,72,4
3753,1467,2026-06-08,68,4
3754,1467,2026-04-09,59,4
3755,1467,2026-06-12,45,4
3756,1467,2026-05-08,58,4
3757,1467,2026-05-06,39,3
3758,1467,2026-03-30,17,1
3759,1467,2026-04-14,81,6
3760,1467,2026-05-23,85,6
3761,1467,2026-04-16,55,4
3762,1468,2026-03-12,76,4
3763,1468,2026-06-23,80,5
3764,1468,2026-06-01,42,1
3765,1468,2026-06-04,28,1
3766,1468,2026-04-16,86,5
3767,1468,2026-04-23,77,5
3768,1468,2026-03-12,72,5
3769,1468,2026-03-16,26,1
3770,1468,2026-05-11,81,4
3771,1469,2026-05-16,80,5
3772,1469,2026-02-08,40,2
3773,1469,2026-04-21,36,1
3774,1469,2026-04-28,68,3
3775,1469,2026-04-21,15,2
3776,1469,2026-03-05,42,2
3777,1469,2026-03-12,83,6
3778,1469,2026-05-22,21,1
3779,1469,2026-03-23,56,4
3780,1469,2026-05-27,70,4
3781,1470,2026-04-20,17,1
3782,1470,2026-02-02,26,1
3783,1470,2026-03-14,69,4
3784,1470,2026-04-09,73,5
3785,1470,2026-05-27,42,2
3786,1470,2026-05-29,49,4
3787,1470,2026-02-11,69,3
3788,1470,2026-02-28,78,5
3789,1470,2026-05-30,18,1
3790,1470,2026-04-11,21,2
3791,1471,2026-04-27,81,6
3792,1471,2026-05-09,25,1
3793,1471,2026-05-08,70,3
3794,1471,2026-04-03,18,2
3795,1471,2026-07-13,84,4
3796,1471,2026-05-06,72,3
3797,1471,2026-07-20,85,6
3798,1471,2026-06-27,49,2
3799,1471,2026-05-26,82,5
3800,1472,2026-01-12,71,4
3801,1472,2026-03-28,78,4
3802,1472,2026-03-11,54,2
3803,1472,2026-03-15,42,3
3804,1472,2026-05-09,90,6
3805,1472,2026-01-11,85,6
3806,1472,2026-05-03,74,3
3807,1472,2026-02-21,26,1
3808,1473,2026-05-10,20,1
3809,1473,2026-04-15,16,2
3810,1473,2026-06-05,53,4
3811,1473,2026-06-19,90,5
3812,1473,2026-05-08,24,2
3813,1473,2026-03-25,40,3
3814,1473,2026-06-16,33,3
3815,1473,2026-03-15,82,5
3816,1473,2026-03-16,52,4
3817,1474,2026-04-26,64,3
3818,1474,2026-04-11,26,2
3819,1474,2026-04-15,18,1
3820,1474,2026-05-24,59,4
3821,1474,2026-06-21,47,4
3822,1474,2026-06-09,79,5
3823,1474,2026-04-19,60,4
3824,1475,2026-05-25,44,2
3825,1475,2026-03-05,17,1
3826,1475,2026-06-13,83,4
3827,1475,2026-06-02,83,6
3828,1475,2026-04-24,61,4
3829,1475,2026-04-20,41,3
3830,1475,2026-05-20,78,4
3831,1475,2026-05-14,47,2
3832,1475,2026-06-16,51,4
3833,1475,2026-03-20,57,2
3834,1476,2026-04-04,70,5
3835,1476,2026-03-05,89,5
3836,1476,2026-03-27,65,3
3837,1476,2026-01-10,66,4
3838,1476,2026-02-09,65,4
3839,1476,2026-02-23,45,3
3840,1476,2026-02-08,40,2
3841,1476,2026-02-15,58,3
3842,1476,2026-04-12,65,3
3843,1477,2026-07-09,71,3
3844,1477,2026-06-22,69,3
3845,1477,2026-07-20,46,3
3846,1477,2026-03-31,25,1
3847,1477,2026-07-18,23,2
3848,1477,2026-06-21,50,3
3849,1478,2026-03-18,43,1
3850,1478,2026-02-13,63,4
3851,1478,2026-03-01,30,2
3852,1478,2026-05-17,61,4
3853,1478,2026-05-25,69,5
3854,1478,2026-04-02,84,4
3855,1478,2026-04-28,65,4
3856,1478,2026-02-19,17,1
3857,1478,2026-05-13,83,5
3858,1478,2026-05-28,53,2
3859,1479,2026-03-03,70,5
3860,1479,2026-02-14,75,6
3861,1479,2026-04-07,17,1
3862,1479,2026-05-01,49,2
3863,1479,2026-02-14,16,2
3864,1479,2026-06-06,73,5
3865,1479,2026-03-25,15,1
3866,1479,2026-02-15,72,5
3867,1479,2026-04-29,50,3
3868,1480,2026-05-18,34,3
3869,1480,2026-05-11,43,1
3870,1480,2026-05-30,90,6
3871,1480,2026-04-22,61,3
3872,1480,2026-06-25,28,1
3873,1480,2026-05-05,42,1
3874,1480,2026-07-15,72,5
3875,1480,2026-04-30,19,1
3876,1481,2026-02-19,51,2
3877,1481,2026-03-13,47,4
3878,1481,2026-04-25,86,6
3879,1481,2026-02-05,87,5
3880,1481,2026-01-31,67,3
3881,1481,2026-04-17,39,1
3882,1481,2026-02-25,23,1
3883,1481,2026-04-19,69,5
3884,1481,2026-02-24,17,2
3885,1481,2026-02-24,16,1
3886,1482,2026-06-02,79,6
3887,1482,2026-04-07,33,3
3888,1482,2026-03-19,49,4
3889,1482,2026-06-06,66,3
3890,1482,2026-03-30,56,4
3891,1482,2026-04-30,54,3
3892,1483,2026-02-05,54,4
3893,1483,2026-03-23,49,2
3894,1483,2026-05-19,70,3
3895,1483,2026-04-02,81,4
3896,1483,2026-03-17,50,3
3897,1483,2026-02-12,40,2
3898,1483,2026-05-02,55,2
3899,1483,2026-03-20,82,4
3900,1483,2026-05-20,21,1
3901,1484,2026-05-02,37,1
3902,1484,2026-06-30,75,4
3903,1484,2026-03-08,87,4
3904,1484,2026-03-14,44,1
3905,1484,2026-04-26,57,4
3906,1484,2026-04-25,59,3
3907,1484,2026-06-29,45,3
3908,1484,2026-06-18,43,1
3909,1485,2026-03-01,80,4
3910,1485,2026-03-28,88,5
3911,1485,2026-04-05,75,6
3912,1485,2026-01-18,86,6
3913,1485,2026-02-20,53,2
3914,1485,2026-02-08,49,2
3915,1485,2026-01-22,39,3
3916,1485,2026-04-26,90,6
3917,1485,2026-04-13,20,1
3918,1485,2026-01-11,16,1
3919,1486,2026-03-31,41,3
3920,1486,2026-03-25,88,4
3921,1486,2026-04-21,52,4
3922,1486,2026-03-30,32,3
3923,1486,2026-01-16,90,6
3924,1486,2026-02-28,65,4
3925,1486,2026-03-14,51,3
3926,1486,2026-02-14,28,2
3927,1486,2026-01-30,78,6
3928,1487,2026-05-09,77,4
3929,1487,2026-05-30,31,1
3930,1487,2026-04-03,74,4
3931,1487,2026-04-18,63,3
3932,1487,2026-06-02,54,2
3933,1487,2026-06-15,86,5
3934,1487,2026-04-24,40,1
3935,1487,2026-05-30,77,5
3936,1487,2026-05-31,61,4
3937,1488,2026-06-15,38,2
3938,1488,2026-03-15,64,3
3939,1488,2026-05-26,66,5
3940,1488,2026-06-16,25,1
3941,1488,2026-03-26,35,3
3942,1488,2026-04-16,85,6
3943,1488,2026-06-12,30,2
3944,1488,2026-02-26,74,3
3945,1489,2026-04-08,64,4
3946,1489,2026-03-26,70,4
3947,1489,2026-06-05,36,1
3948,1489,2026-03-30,63,5
3949,1489,2026-05-23,27,2
3950,1489,2026-05-03,59,3
3951,1489,2026-03-23,17,2
3952,1490,2026-02-03,56,4
3953,1490,2026-03-09,40,2
3954,1490,2026-02-28,58,4
3955,1490,2026-02-22,84,6
3956,1490,2026-04-07,22,1
3957,1490,2026-03-07,29,1
3958,1490,2026-04-13,77,4
3959,1490,2026-03-03,71,4
3960,1491,2026-04-13,80,4
3961,1491,2026-05-30,77,4
3962,1491,2026-06-28,87,4
3963,1491,2026-05-19,34,2
3964,1491,2026-06-10,89,6
3965,1491,2026-04-18,69,4
3966,1491,2026-06-09,75,4
3967,1491,2026-05-04,19,1
3968,1491,2026-05-02,36,1
3969,1491,2026-03-21,30,3
3970,1492,2026-02-23,16,1
3971,1492,2026-04-01,62,4
3972,1492,2026-05-12,63,4
3973,1492,2026-05-04,32,1
3974,1492,2026-03-13,28,1
3975,1492,2026-03-24,70,4
3976,1492,2026-04-08,90,6
3977,1492,2026-03-12,59,3
3978,1493,2026-05-26,87,4
3979,1493,2026-03-18,75,4
3980,1493,2026-03-04,40,1
3981,1493,2026-02-19,52,3
3982,1493,2026-05-08,25,1
3983,1493,2026-03-11,44,2
3984,1494,2026-03-05,25,1
3985,1494,2026-03-19,26,1
3986,1494,2026-02-27,86,5
3987,1494,2026-02-26,19,1
3988,1494,2026-03-07,67,3
3989,1494,2026-02-19,23,1
3990,1494,2026-03-14,46,2
3991,1494,2026-03-08,64,4
3992,1494,2026-05-13,74,4
3993,1494,2026-04-14,42,3
3994,1495,2026-03-12,15,1
3995,1495,2026-02-03,27,2
3996,1495,2026-01-12,45,3
3997,1495,2026-01-29,52,4
3998,1495,2026-03-17,60,3
3999,1495,2026-03-22,78,6
4000,1495,2026-03-30,79,5
4001,1495,2026-01-11,80,6
4002,1496,2026-03-10,79,4
4003,1496,2026-04-02,45,2
4004,1496,2026-03-10,39,3
4005,1496,2026-05-11,75,6
4006,1496,2026-05-18,79,4
4007,1496,2026-05-07,64,3
4008,1496,2026-05-09,81,5
4009,1496,2026-04-17,34,3
4010,1496,2026-05-05,58,3
4011,1496,2026-04-25,39,2
4012,1497,2026-01-08,22,1
4013,1497,2026-01-28,53,4
4014,1497,2026-04-15,32,2
4015,1497,2026-02-22,41,2
4016,1497,2026-04-08,48,3
4017,1497,2026-03-25,44,3
4018,1497,2026-02-14,45,3
4019,1497,2026-02-27,87,5
4020,1497,2026-01-29,74,5
4021,1498,2026-04-02,79,6
4022,1498,2026-05-04,25,2
4023,1498,2026-02-20,49,4
4024,1498,2026-04-25,67,4
4025,1498,2026-03-26,24,1
4026,1498,2026-04-14,47,4
4027,1498,2026-03-09,48,2
4028,1499,2026-02-16,46,4
4029,1499,2026-04-02,34,3
4030,1499,2026-02-03,59,2
4031,1499,2026-04-21,49,4
4032,1499,2026-02-09,30,1
4033,1499,2026-02-01,18,2
4034,1499,2026-02-11,60,4
4035,1499,2026-02-06,44,3
4036,1499,2026-04-26,40,2
4037,1500,2026-03-23,90,6
4038,1500,2026-04-10,62,4
4039,1500,2026-04-08,36,3
4040,1500,2026-02-26,44,2
4041,1500,2026-06-06,52,4
4042,1500,2026-05-14,41,2
4043,1500,2026-06-22,34,3
4044,1500,2026-05-17,52,4
4045,1500,2026-04-20,31,2
4046,1500,2026-04-09,80,4
